Ticker,Score
KEY-PJ,77.77770807324687
KEY-PK,73.82400845472486
KEY-PL,71.33084786759098
KEYS,80.26805627532616
KF,77.04673275007838
KFY,84.87349116855488
KIM,70.55443238024323
KIM-PL,72.37273284249977
KIM-PM,71.97571362784255
KIND,80.65893297430287
KKR,85.62763276278575
KKR-PC,90.9249188454786
KKRS,76.50105792941093
KLR,95.26928211499818
KMB,75.74835919435093
KMI,79.23415912827232
KMPB,86.38466782434165
KMPR,76.97124865954422
KMT,80.56638406732189
KMX,67.32911337635146
KN,79.58664077767851
KNF,88.00820789911856
KNSL,93.94791940459386
KNTK,81.15388723029369
KNX,73.76728838320687
KO,71.34670442202332
KODK,75.69443135256033
KOP,82.92153466505776
KORE,71.17164288697222
KR,76.87272912960256
KRC,68.30886776647716
KREF,76.07891138061319
KREF-PA,70.08946519924716
KRG,72.96120631765801
KRO,67.01314295476708
KRP,87.39830919748543
KSM,73.02763028327492
KSS,67.43657334380858
KTB,82.78308649307769
KTF,75.36190717249035
KTH,83.78331465361899
KTN,87.20284286640248
KW,69.32570900364645
KWR,77.14135882814527
KYN,76.1797451408459
L,85.09648337233041
LAD,72.06273505200772
LADR,74.05792940805766
LAW,69.32754572847088
LBRT,80.61580241168093
LC,69.18066912494446
LCII,72.53186248385317
LDI,65.73068793160158
LDOS,79.01095665348178
LDP,78.50153059134301
LEA,82.81387154193366
LEG,78.01550246623657
LEN,77.3649289178551
LEO,75.97604415459256
LEVI,80.56825046387543
LFT,80.14608081755613
LFT-PA,80.34026954603783
LGI,80.15459938989817
LH,80.86577126868865
LHX,75.85018986715302
LII,85.30840611943995
LL,74.25881303459072
LLAP,58.50089273204284
LLY,89.16221156094763
LMND,74.14409424375643
LMT,75.10302067964196
LNC,75.14934336778023
LNC-PD,75.38249189372695
LNN,79.95446655766743
LOB,77.81317404521327
LOW,71.67540375343911
LPG,90.69005531430344
LPX,69.37547449553473
LRN,90.35389671465394
LTC,83.77875045530197
LTH,73.32222254844564
LTHM,72.29620919554704
LUMN,72.01369854012364
LUV,75.13798151458488
LVS,75.88845022079093
LW,81.85535775043763
LXP,72.33768186712688
LXP-PC,79.44547718819865
LXU,78.8887245046993
LYV,92.62752922748479
LZB,79.63460669939026
M,76.68508093594099
MA,82.48998232946492
MAA,79.23633182751796
MAA-PI,84.20915566615037
MAC,74.40302669375995
MAIN,80.39827212431796
MAN,81.12487946510286
MAS,77.28991284961793
MATV,69.57226551678865
MATX,87.05444554907929
MAV,69.51840052836233
MBC,80.23478621537762
MBI,71.57434999698071
MC,78.4583026594805
MCB,71.50529803428367
MCD,69.21229855986107
MCI,88.2783684453734
MCK,91.31134542388561
MCN,79.59580678956007
MCO,79.37101160880707
MCR,81.44305140378641
MCS,90.12638723823528
MCW,68.6924206149251
MCY,83.89191092732227
MD,83.66505248387081
MDC,72.06959377654482
MDT,74.38348064851648
MDU,78.9269763613589
MEC,84.80675369862921
MED,73.77229237308211
MEG,68.1420000595858
MEGI,67.39665936167313
MEI,78.54651070110991
MER-PK,
MET,80.14079088001002
MET-PA,86.68990428033592
MET-PE,71.92663656004056
MET-PF,73.74210158001809
MFA,67.03219981036038
MFA-PB,68.88517831263879
MFA-PC,82.47286651721588
MFD,72.83105839057767
MFM,73.51380852122391
MFV,74.91728372807098
MG,79.82560766115955
MGF,79.34499634500455
MGM,74.53366403567559
MGR,70.8451357916777
MGRB,80.62220697177948
MGRD,85.55941778318305
MGY,80.04060011376893
MHD,73.01632220817048
MHF,80.42686386676986
MHI,72.50131829078363
MHK,69.50518885345704
MHN,72.86967033623785
MHO,72.13651774095327
MIN,81.86349438678805
MIR,79.46470600969661
MITT,69.13387253377587
MITT-PA,83.83072408405941
MITT-PB,82.31979576908988
MITT-PC,80.68589256529921
MIY,69.3073286491214
MKC,62.10558233388369
MKFG,83.14459361873023
MKL,81.21975634698504
ML,89.22913704325174
MLI,82.02241496165657
MLM,88.10420035072491
MLNK,86.37464647240866
MLP,89.140906444339
MLR,85.70421273614676
MMC,85.04439161573106
MMD,75.56893607471163
MMI,74.4485223022643
MMM,69.79176839665818
MMP,91.8099541851717
MMS,79.62928472316729
MMT,78.64169829626877
MMU,75.37873551658413
MNP,72.59414898928651
MO,80.73703405964638
MOD,93.86993255343117
MODG,69.75125659332947
MODN,75.00560241431884
MOH,88.61689870936014
MOS,73.5850514536725
MOV,91.1695642964126
MPA,73.53478052843086
MPC,79.03129709022467
MPLX,85.87297741644292
MPV,82.79765690995471
MPW,67.50111064504758
MPX,84.68822861390164
MQT,73.58471335529359
MQY,73.53442972140826
MRC,83.21782765964495
MRDB,92.46182896075743
MRK,80.82082290353063
MRO,77.14507158410011
MS,78.1386328294964
MS-PA,78.99551079314448
MS-PE,78.21888969285584
MS-PF,79.29432085148152
MS-PI,74.13289941585441
MS-PK,70.89485093951542
MS-PL,71.69078401261744
MS-PO,70.45573850325675
MS-PP,74.23654665379652
MSA,74.7446282147993
MSB,87.85723724873202
MSCI,82.39332015156384
MSD,77.27281518882464
MSGE,85.66796430728404
MSGS,81.51803035587818
MSI,83.11697427683923
MSM,89.19253376334945
MTB,83.46981208742721
MTB-PH,76.19932073491637
MTDR,77.29605981325577
MTG,85.6760449122637
MTH,71.82109763839394
MTN,73.29434577671566
MTR,69.73022721146404
MTRN,77.35021561982241
MTW,79.23304688457924
MTX,75.54560198433674
MTZ,65.39352398605261
MUA,72.1323693323273
MUC,71.18990876002954
MUE,76.8879040435726
MUI,71.90669913159529
MUJ,72.53241744878537
MUR,78.3721502572621
MUSA,96.02416278791321
MVF,73.61692474728638
MVO,88.2232610240057
MVT,73.31039779165032
MWA,82.41101861457574
MXE,70.13513244233002
MXF,72.00615724280588
MYD,72.75454363101765
MYE,79.65375083443392
MYI,71.2976160692174
MYN,71.52807151013413
NABL,84.28881756263756
NAC,71.744924601822
NAD,74.41123010867686
NAN,70.31477699418404
NAPA,64.41928742957197
NAZ,70.65171365889705
NBB,77.8394489166639
NBHC,86.43026646284147
NC,87.90421301141014
NCA,78.59664442376737
NCLH,84.29584144484247
NCR,79.24730624593573
NCV,76.94824059181653
NCV-PA,78.91707248861056
NCZ,79.39772238395992
NCZ-PA,78.8665224531378
NDP,80.73410496994063
NEA,73.99276357481222
NEE,60.47474388055339
NEE-PR,63.77736911737609
NEM,82.14357945545005
NEP,42.19626499672382
NET,86.76070170930345
NEU,85.92665341469035
NEWR,93.2276161004146
NFG,83.37655918626922
NFJ,74.8117803212939
NGL,86.64665127067398
NGL-PB,88.34947500413126
NGL-PC,94.88610942150642
NGS,96.23988363222523
NGVC,89.15548236734291
NGVT,67.7489467585232
NHI,85.46906712734926
NI,77.35189915526487
NI-PB,82.88437745342779
NIC,83.85681445410263
NIE,82.52641194338835
NIM,77.00811264689833
NIMC,82.82835660780118
NINE,70.74300511595916
NIO,73.74727334799512
NJR,82.71310688319244
NKE,86.34765303463286
NKX,70.77396887403508
NL,81.27216635360406
NLS,75.5729522228023
NLY,72.03052414776741
NLY-PF,80.97046749038128
NLY-PG,81.0437830799493
NLY-PI,76.57488016938716
NMI,74.82898485467767
NMK-PB,90.91311740270903
NMK-PC,81.96252070814596
NMS,70.51306945816496
NMT,71.02614861538831
NMZ,70.99637386692973
NNI,79.3785456460312
NNN,72.71202738573469
NNY,78.80385154339264
NOC,81.35988865290552
NOG,79.4497992803442
NOM,70.24545036466219
NOTE,81.4025980119829
NOV,75.4302536405907
NOVA,61.92968576915544
NOW,84.0470780361279
NPK,83.74667510425819
NPO,81.97830178538162
NPV,69.60130170145268
NQP,70.44114772772826
NR,90.9102424947915
NRDY,77.43313597351927
NREF,75.83919432274052
NREF-PA,83.29202608292026
NRG,87.79050009691233
NRGV,69.46110909809059
NRK,71.91729859630703
NRP,89.88947476103348
NRT,81.0956667065885
NRUC,74.98939270451632
NS,80.08740588925708
NS-PA,82.4251380147213
NS-PB,84.4074541102558
NS-PC,83.20403456094083
NSA,73.37186525692515
NSA-PA,80.62398079485665
NSC,76.48773832869222
NSP,84.71014775177147
NSS,79.9127924196952
NTST,69.94153474648591
NUE,82.74866158245538
NUS,65.37922313571838
NUV,79.11968439749812
NUVB,66.89844275589283
NUW,80.73266062076385
NVG,73.90598578809644
NVR,84.39608483227912
NVRI,77.18625834092434
NVRO,76.81427466710629
NVST,71.51916628583285
NVTA,70.7456080176416
NWN,81.48411310020457
NX,86.25364708446915
NXC,75.31180269222872
NXJ,72.05350476614346
NXN,76.75730178149495
NXP,82.77943964582005
NXRT,72.98007649717981
NYCB,77.46070566695225
NYCB-PA,78.87558549973922
NYCB-PU,75.37210065903217
NYT,80.74552276247695
NZF,73.54704966614067
O,74.78574197499766
OAK-PA,78.2490406122989
OAK-PB,77.47632162829768
OBK,82.35361362978517
OC,80.10869055531889
OCN,73.11378994688064
ODC,86.4825104373694
OFC,77.05613165453634
OGE,77.337628143987
OGN,70.17687886439546
OGS,74.5887464224057
OHI,87.77541283860658
OI,67.34677743079187
OIA,74.8631895712805
OII,81.11147767984356
OIS,73.95902392451374
OKE,81.56482763272793
OLN,75.86043066347546
OLO,77.68587697499159
OLP,75.38039588944964
OMC,80.02347009840057
OMF,75.46930330525981
OMI,77.94637476443694
ONL,72.28892975653454
ONTF,86.07771582867689
ONTO,94.5619878725659
OOMA,76.4494249078458
OPAD,75.43801685925823
OPP,73.81821390262692
OPP-PA,73.81542053305623
OPP-PB,76.73971649268177
OPY,80.19513291635072
ORA,74.70178179824678
ORC,68.08946301312841
ORCL,83.07335464964059
ORI,81.75691565994683
ORN,95.61436426973958
OSG,92.70648293605487
OSK,76.58153792394677
OUST,75.0336132298073
OUT,61.91395257332404
OWL,98.34729219817596
OXM,79.78080734807742
OXY,80.26796943120134
PACK,74.25684959629233
PAG,76.400644383233
PAI,76.54424109744035
PAR,84.81778698518234
PARR,77.26693759209911
PATH,85.1189940474755
PAXS,80.74787650239533
PAY,83.17448677950554
PAYC,83.04083587751036
PB,79.59154896271076
PBF,72.08574564555259
PBH,84.51346933998414
PBI,96.03914297800591
PBT,78.88502154435736
PCF,73.3811040465289
PCG,74.6890961850757
PCK,71.17441170712404
PCM,77.1491684882349
PCN,65.65921847074154
PCOR,93.21444124931108
PCQ,70.64877383688395
PD,78.41367923338414
PDI,77.62224579607599
PDM,68.15888973006639
PDT,70.51291690415954
PEAK,69.70936309082317
PEB,78.69282750504027
PEB-PE,83.2466570802329
PEB-PF,80.05908975468473
PEB-PG,78.53051672551759
PEB-PH,75.46747635498022
PEG,79.85930496981943
PEN,70.38021079948939
PEO,75.73597146718676
PFD,70.91177692459
PFE,80.97652862848567
PFGC,74.03476578026115
PFH,76.97907409240916
PFL,85.20417475671316
PFLT,79.82549142900366
PFN,86.05626137342153
PFO,76.3286525164363
PFS,77.74111310220614
PFSI,81.08872872188805
PG,75.0783909861972
PGP,75.55788088193982
PGR,91.81109266623984
PGRE,72.31036396264584
PGTI,80.6526895153907
PH,83.90163060017136
PHD,83.57872024080514
PHK,71.75487607128879
PHM,77.5430053305072
PHR,70.65666342831689
PHT,79.60270502471393
PHX,84.67472681644807
PII,70.75263666892054
PIM,80.45400154351805
PINE,84.66924656802433
PINS,91.30523189597338
PIPR,83.55704993554023
PJT,84.4709985936764
PK,79.61558861376704
PKE,78.92515029616987
PKG,86.75846147716527
PL,76.90677817520994
PLD,73.5230217882056
PLNT,75.94139935272942
PLOW,81.819804280113
PLTR,93.2649481349602
PLYM,79.88938431989384
PM,81.55179443130461
PMF,70.17222451761255
PML,67.78519400089675
PMM,73.64966007172052
PMO,73.00923355015692
PMT,77.8530151929733
PMT-PA,79.41789207415832
PMT-PB,74.56788052484059
PMT-PC,74.98541891902914
PMX,69.28964145226729
PNC,81.76793733390157
PNF,69.28527378031656
PNI,67.0160067683539
PNM,81.46447889038294
PNNT,78.0022166555417
PNW,76.28836614463849
POR,77.2476927615474
POST,75.70856419323454
PPG,84.77960214824961
PPL,77.63277623399024
PPT,82.80942146488323
PR,83.45065442433116
PRA,82.1901580974752
PRG,73.17588894334789
PRGO,72.26991652078267
PRH,70.69630666486223
PRI,80.97648976372514
PRIM,78.14775787193236
PRLB,78.73309491061423
PRO,87.08805295599144
PRS,77.90844364523633
PRT,64.40769438477274
PRU,80.76222823206939
PSA,81.95321180275204
PSA-PF,69.02071447779574
PSA-PG,69.85846067565119
PSA-PH,73.62822512854424
PSA-PI,69.9097006190618
PSA-PJ,69.15144179694728
PSA-PK,70.09836288869049
PSA-PL,71.57016022816579
PSA-PM,73.96970616098949
PSA-PN,71.16270348394437
PSA-PO,72.98110898076487
PSA-PP,72.1811395970756
PSA-PQ,72.21814495936411
PSA-PR,72.68370859104452
PSA-PS,70.68184698000688
PSEC-PA,83.90890820148209
PSN,85.10060704180908
PSTG,82.9471925309309
PSTL,74.99472678340125
PSX,74.62660040008008
PTY,70.73670545485072
PUMP,75.83714081662859
PVH,78.85491977843819
PVL,70.44554550505126
PWR,72.10749658110126
PWSC,88.78723059253166
PX,73.28047687875099
PXD,89.2494069891289
PYN,68.35270137502731
PYT,80.04163189340088
PZC,70.02060630555218
QS,77.66245232466272
QTWO,83.85610119957013
QUAD,80.30192238051798
QVCC,67.7399838024486
QVCD,66.12719627147085
R,83.39102008028853
RAD,63.0110236893151
RAMP,84.38692068947888
RBC,88.57583878886497
RBCP,86.19880447020573
RBLX,92.96688906538807
RC,75.53275855136542
RC-PC,85.67706154565404
RC-PE,73.23396987033641
RCB,78.19722040908769
RCC,85.63957879383358
RCL,79.26654138107884
RCS,77.00434154514663
RCUS,71.71201526686202
RDN,86.7671272364002
RDW,77.64279814508784
RES,82.75142163859597
REVG,97.93213154070422
REX,80.2905638463179
REXR,76.69319328481336
REXR-PB,77.78304625646132
REXR-PC,75.13933333996304
REZI,81.5954229692453
RF,74.51574987228129
RF-PB,78.05760833660351
RF-PC,71.52596887962774
RF-PE,75.4738543052192
RFI,73.28319195012726
RFL,72.42077464639029
RGA,87.90022341305821
RGR,85.1586851207454
RGS,60.984850174047054
RH,67.20058992582122
RHI,87.10337433703118
RHP,84.57973414932862
RITM,75.95959028014225
RITM-PA,85.50585429318042
RITM-PB,84.1181930754646
RITM-PC,79.72135813698421
RITM-PD,80.0489796943544
RJF,79.4963317104116
RJF-PB,82.4719843655327
RKT,70.02548248018223
RL,82.18583171827561
RLI,87.08064810123207
RLJ,83.7956666585043
RLJ-PA,80.46465429366052
RM,78.83156850933763
RMAX,64.68077910588943
RMD,80.20815949766427
RMT,79.50627213159727
RNG,84.6714833378424
RNGR,86.18886214320287
RNP,70.33140796976079
ROG,76.15026934531438
ROK,84.82738066188563
ROL,77.51484021957772
RPM,87.4057261060796
RPT,74.87250929345569
RPT-PD,78.79300925942435
RQI,71.51936261642656
RRC,90.17176497449861
RRX,72.55367879598322
RS,81.55358841687773
RSG,82.38285709170461
RSI,71.56718024867229
RTX,70.48060767615247
RVLV,86.24152083944446
RVT,79.0418691367675
RVTY,79.28967096194313
RWT,76.47354170887937
RWT-PA,81.20847416680601
RXO,85.24241409211443
RYAM,86.2267596535994
RYAN,87.51987560704822
RYI,79.83439251445974
RYN,74.51575270814216
RZB,75.03960200297955
RZC,80.58568151049434
S,88.70500153255412
SAFE,66.13886545736446
SAH,66.2835944971694
SAIC,79.97657490650812
SAJ,87.5121846711129
SAM,79.81872066152306
SAR,74.43131463540624
SAT,85.25183205604384
SAVE,87.02363730626945
SAY,85.84167833268921
SAZ,86.29777924430957
SBH,69.8596452612417
SBI,77.58463473043652
SBOW,72.37825520852292
SBR,82.52191982547055
SCCO,79.56122725885137
SCD,78.87247822799272
SCE-PG,77.91082983436141
SCE-PH,82.14002327239504
SCE-PJ,74.06468267672965
SCE-PK,79.39174643399535
SCE-PL,77.4260018608499
SCHW,71.75891361173004
SCHW-PD,70.27175952987567
SCHW-PJ,66.34637371944267
SCI,70.55394924183675
SCL,68.69309359059771
SCM,75.39748595682038
SCS,99.16689095030452
SCU,91.93734012038024
SCX,84.06578652889061
SD,79.42076319215981
SE,87.04537714853464
SEAS,76.21319897015913
SEE,70.35969531382068
SEM,70.68122600253655
SEMR,80.99352629025834
SF,77.87583936744915
SF-PB,79.16062885709279
SF-PC,75.58711979661372
SF-PD,74.26789775424228
SFBS,87.75569802183574
SG,78.11152784555536
SGU,76.74742361940405
SHAK,72.17766289648856
SHO,86.96381875440163
SHO-PH,83.10296733624996
SHO-PI,80.97219280210912
SHW,81.14662016573656
SITC,71.76987728618217
SITC-PA,70.74704106330762
SITE,83.7296160231301
SIX,76.4698986959695
SJM,67.06891912231477
SJT,87.36268247272154
SJW,78.63319673816041
SKIL,50.59938217503257
SKT,82.06905452309886
SKX,84.1035131304572
SKY,75.70508853546073
SLCA,78.90408319732111
SLG,74.45287005220978
SLG-PI,82.71404564748231
SLGN,75.14465913070636
SLVM,82.89062095757822
SM,79.99973338819137
SMAR,87.63055579404366
SMG,72.89371066509001
SMHI,91.6485909898078
SMLP,117.94372150276573
SMP,77.56619096853628
SMR,87.03973879619781
SMRT,78.1489731939262
SNA,85.09083063535716
SNAP,78.23073696652276
SNDA,85.32471958804251
SNDR,77.79825893241649
SNOW,88.52224757239455
SNV,74.85301060686126
SNV-PD,82.1569900634507
SNV-PE,81.17249005418098
SNX,81.8223604768762
SO,78.49867870451935
SOI,78.78912726680218
SOJC,65.88288468673399
SOJD,69.56606467576906
SOJE,71.10033325198756
SON,79.244311879319
SOR,88.50319747115651
SPB,76.5892153949531
SPCE,66.84020056134402
SPE,77.37385600935077
SPE-PC,81.86240008809011
SPG,73.61763573197905
SPG-PJ,80.66159858351824
SPGI,78.68458109776387
SPH,97.25802904819243
SPHR,89.83357982906297
SPLP,81.83879208574561
SPLP-PA,87.88173207238326
SPR,79.2794253315131
SPRU,62.25215241253912
SPXC,85.99915092788393
SPXX,83.09463786709337
SQ,69.56833077964973
SQSP,86.8700316899349
SR,83.13162940789655
SR-PA,72.75786577610555
SRC,72.06114782698918
SRC-PA,79.06987545413817
SRE,77.88872110801374
SREA,71.33839586361141
SRG,81.72167835183608
SRG-PA,83.2252152023814
SRI,78.21400401654931
SRT,87.8340318936531
SRV,71.24736451741492
SSD,74.84213251046259
SST,69.60326732531212
SSTK,76.7923974723094
STAG,80.07820218492569
STC,77.52564207522012
STE,85.13523768854552
STEL,91.3620337529079
STEM,70.65344106899917
STEW,78.4797678788918
STK,80.0084717117106
STR,75.6379700387256
STT,76.6131229427991
STT-PD,84.13576202284989
STT-PG,78.55816510212068
STWD,76.2985639613233
STZ,70.46970849513691
SUI,79.95506947417667
SUM,84.92419445088835
SUN,89.5322083419141
SUNL,25.650317811188334
SUP,70.5844884176648
SWI,74.79167321807769
SWK,70.94998146771394
SWN,86.56329746318691
SWX,75.55966142480888
SWZ,78.0277202013662
SXC,86.48691023885334
SXI,86.7451529749388
SXT,73.92064579516502
SYF,75.31059595098299
SYF-PA,79.41190372968104
SYK,76.34639180583834
SYY,71.84695354855454
T,81.1734628259308
T-PA,78.95338338145042
T-PC,79.7674293686184
TALO,76.69483810298051
TBB,72.73035713006003
TBC,74.97711081880949
TBI,87.82310823776862
TCI,74.12618600050375
TCS,79.6453058967389
TDC,88.11453755015138
TDF,81.87705097267238
TDG,83.93167300847122
TDOC,71.46357116729274
TDS,79.17690466987649
TDS-PU,76.39698597993741
TDS-PV,77.02472627077631
TDW,84.3785808643697
TDY,81.72184695110165
TEI,73.21521187146021
TEX,74.7873237329881
TFC,77.3192247715366
TFC-PI,82.21363759041361
TFC-PO,74.63804584453463
TFC-PR,76.52495767074845
TFX,75.54231066212655
TG,81.68157334483695
TGI,71.11361519641999
TGNA,71.70207280525102
TGT,68.76794504056411
THC,71.26156814677337
THG,86.46977888368846
THO,74.67442899493253
THQ,75.76814176422306
THR,86.73886733879314
THS,71.37915770024023
THW,73.2745227156393
TISI,83.28862464614743
TJX,82.90025458277472
TKR,83.65445463973182
TLYS,84.94343481214085
TME,86.13789679459248
TMHC,76.15669453447808
TMO,79.14173298076318
TMST,83.75815612471457
TNC,83.152209733951
TNET,92.61017976533294
TNL,73.4157498063052
TOL,75.9139923383484
TOST,68.44758907006712
TPB,78.33002247501362
TPC,77.04385533038963
TPH,75.47236960018756
TPL,81.84357266179536
TPR,72.73337926439171
TPVG,75.45787924456396
TPX,77.24813520150147
TPZ,75.28466444579055
TR,82.78360842452669
TRC,80.32739498053208
TREX,72.43858344469001
TRGP,80.31354566651953
TRI,83.12419472830227
TRN,71.16797605523222
TRNO,81.35202998135391
TROX,71.61065391393163
TRTN,72.63413875011229
TRTN-PA,84.73877291102718
TRTN-PB,85.54257369219418
TRTN-PC,83.16102261813569
TRTN-PD,82.04852024061718
TRTN-PE,79.64344015776295
TRTX,70.82696328964678
TRTX-PC,73.57244320785613
TRU,74.61183843495162
TRV,82.3765797454165
TSE,56.858134747733935
TSI,79.23168508828334
TSN,71.71638713737245
TSQ,75.96034081255588
TTC,81.65207158294972
TTI,79.93439653591466
TTP,77.23294654873999
TUP,53.11447986340587
TVC,83.59841313914237
TVE,82.12442776931775
TWI,86.91062744401302
TWLO,77.5850322546531
TWN,88.16281537389541
TWO,72.43339353036005
TWO-PA,76.12535766897022
TWO-PB,78.23990140951014
TWO-PC,78.99804349535549
TXT,85.08373882281548
TY,81.85964617368867
TY-P,74.29633354880438
TYG,74.11486253360322
TYL,86.16636505866872
U,73.33375950132016
UA,79.06300517962927
UAA,78.55818301181858
UAN,84.06958343179791
UBER,84.88880946181962
UDR,77.76216935074554
UE,75.19942230780248
UFI,80.89536188740708
UGI,69.95812551702419
UGIC,68.60004171342406
UHAL,78.89417976924861
UHS,82.72505342299633
UHT,75.88941799758385
UI,66.27362516679304
UIS,78.40489843251278
UMH,80.76514944600275
UMH-PD,80.54759930302072
UNF,75.43971183893541
UNFI,64.77440159180611
UNH,94.15280358907765
UNM,87.29246173329341
UNMA,79.69736125144836
UNP,76.91404432423336
UPS,78.20283156084635
URI,80.50500737036897
USA,80.01572721531022
USAC,100.01579118516692
USB,74.37622931743371
USB-PA,80.97553901110149
USB-PH,79.11035490159357
USB-PP,66.06234900731515
USB-PQ,67.09458654878368
USB-PR,68.11601223044437
USB-PS,67.86832132389542
USDP,77.91927351280347
USFD,75.41328147463744
USM,83.60009831114664
USNA,80.80790049955485
USPH,77.44989630547613
UTF,77.69016027955412
UTI,87.44150465501994
UTL,80.89741201746773
UTZ,69.16353333553184
UVE,86.21088352923749
UVV,80.874961766991
UWMC,78.59419260652618
UZD,79.68027231500339
UZE,82.30361785499562
UZF,82.17056381873498
V,83.08168527379945
VAC,74.51867542128223
VAL,80.79760663785714
VAPO,68.16395600426881
VATE,78.52518448747811
VBF,79.39744091387254
VCV,69.92556089142647
VEEV,89.16598749602457
VEL,84.5345839533451
VFC,74.59823893508413
VGI,75.78339847740934
VGM,70.53234835919703
VGR,85.72364930336626
VHC,65.77326009696843
VHI,80.37984180149088
VICI,77.13489596983932
VKQ,70.99576985983629
VLD,88.70383690129565
VLO,74.05551561216043
VLT,75.8241684195857
VMC,87.45296952392862
VMI,81.46285885077391
VMO,71.1458154143567
VMW,88.58124509669797
VNO,74.1506715441667
VNO-PL,80.63498385890004
VNO-PM,81.8135307496039
VNO-PN,83.32869115079734
VNO-PO,82.73011468853366
VNT,86.39309899109669
VOC,88.86404394006686
VOYA,79.22754211047484
VOYA-PB,77.47802058864623
VPG,81.36501157044064
VPV,73.38313479964505
VRE,72.46854467734312
VRT,94.17732585577606
VSCO,68.33924479256646
VSH,78.88746763897498
VSTO,87.25290086324146
VTLE,71.19534954372739
VTN,70.58610129054082
VTOL,78.96465761291435
VTR,74.61071823949732
VTS,78.26716360242649
VVI,77.96656889535137
VVR,89.47950167003965
VVV,77.55684532950544
VVX,95.03860559646493
VZIO,74.5849063702452
W,72.8732733240784
WAB,77.3332810052929
WAL,77.15933628988697
WAL-PA,79.49375757348982
WAT,82.15644839230082
WBS,80.39104422045513
WBS-PF,78.17957858583753
WBS-PG,76.18169493943931
WCC,80.77111073004642
WCC-PA,78.13206272628243
WD,74.35001383543384
WDI,78.13171523542928
WE,48.329333841551566
WEA,76.86407682103297
WEAV,71.45106936003019
WEC,79.85829142153979
WELL,83.26593864653407
WES,85.38151277269262
WEX,76.53770711578407
WFC,78.14288547062147
WFC-PA,77.15686291327702
WFC-PC,74.17289556372795
WFC-PD,74.14116477006691
WFC-PL,70.09785640575232
WFC-PQ,79.82018548591269
WFC-PR,82.17813800613932
WFC-PY,73.17334900145244
WFC-PZ,73.4509862324312
WGO,75.32866603936614
WH,74.86284920181937
WHD,77.07007399290588
WHG,82.91972970398253
WHR,73.56014618180913
WIA,71.42801821159739
WIW,72.47844289305665
WK,81.26442429413814
WKC,79.76062433589426
WLK,82.7884409908356
WLKP,78.95615235937956
WLY,76.08417708042354
WLYB,92.67976014259028
WM,82.91821297065069
WMB,83.69803837795544
WMC,72.05661406474879
WMK,84.52483994233903
WMS,82.89589492726701
WMT,78.2544797246296
WNC,82.07287433208155
WOLF,64.66314155962071
WOR,72.21054769768412
WOW,79.89542843867753
WPC,66.92588916219292
WRB,86.16314534277802
WRB-PE,78.10417302741881
WRBY,97.29152979146612
WRK,89.50429172141993
WSM,93.24119460796827
WSO,94.63746209304793
WSO-B,102.46457699046373
WSR,77.97949242550969
WST,82.05656102263288
WT,84.86910217692389
WTI,77.87586014963651
WTM,84.24265171579216
WTRG,72.89410212103606
WTS,79.05552905166385
WTTR,75.06543668825401
WU,90.38283074998054
WWE,77.35301395151012
WWW,76.53701122592275
WY,75.28337467547865
X,95.51574225333951
XFLT,82.8006514892241
XFLT-PA,85.56933592188615
XHR,84.55966041196848
XOM,76.01137199440032
XPER,68.9341103946365
XPO,95.2960060553911
XPOF,73.02777674800288
XPRO,75.51305418412744
XYL,78.05097475974888
YELP,84.54093257302694
YETI,69.78322364913923
YEXT,73.94461039513256
YOU,66.77019678528575
YUM,74.77978270521308
YUMC,81.21963468617086
ZBH,76.14984889532502
ZIP,67.67926408873677
ZTR,70.91959504103642
ZTS,81.56741844837073
ZUO,73.63536392191085
ZVIA,66.7681476807676
ZWS,74.65096208369305
AACI,91.11769133558116
AADI,70.47549579751343
AAL,76.62815748836195
AAME,78.85103224394203
AAOI,72.20685576202145
AAON,79.43598240164367
AAPL,86.08881407509891
ABCB,83.14458570048643
ABEO,90.41458576921812
ABIO,84.57324310353016
ABL,81.19338140665131
ABLLW,
ABNB,75.68274902461576
ABOS,69.8015153732946
ABSI,76.12162418645114
ABVC,56.92490567830902
ACAB,85.36791902299667
ACABU,93.39313190292529
ACAC,84.32882156940288
ACACW,
ACAD,72.83674260672815
ACAX,91.38751200789977
ACAXU,96.88880201404947
ACAXW,
ACCD,53.2500140827202
ACDC,65.75750478216588
ACDCW,
ACER,75.2882009921811
ACET,64.0580987366816
ACHC,80.69354512547126
ACHV,70.2492308288412
ACIC,84.05161417568588
ACIW,74.25997795245206
ACLS,81.09287507478041
ACLX,89.5992924120753
ACMR,96.94110276482857
ACNB,86.38584150014665
ACNT,85.56871517698961
ACON,79.79861524367531
ACONW,
ACOR,58.11887672865464
ACRS,68.39451428867173
ACRV,56.44481737835585
ACRX,67.90797298279907
ACT,85.63009299097368
ACTG,82.14878466947869
ACVA,76.23582020836454
ACXP,99.4742102818273
ADBE,85.39156764729721
ADD,49.338929208087144
ADEA,74.76576672456542
ADER,82.756286209509
ADERU,90.45779233227888
ADERW,
ADES,87.58638526131284
ADI,82.07133824711977
ADIL,75.43324377950937
ADMA,73.68819635003575
ADN,63.07277721563929
ADNWW,
ADOC,90.94056958534196
ADOCW,
ADP,86.5011983256824
ADPT,65.84822216401938
ADSK,85.80671383140705
ADTH,81.96183736560448
ADTHW,
ADTN,78.89313602209803
ADTX,62.65623192390467
ADUS,80.63698016978498
